Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn,Suffix,percentage
CUST0311,Fatima Freeman,1-Jan-25,49,Taraba,Mobile SIM Card,Male,4,Very Good,45,3.2GB 2-Day Plan,1000,9,9000,7803,No,Costly Data Plans,"Taraba , Nigeria",100
CUST0318,John Martinez,1-Jan-25,33,Abuja (FCT),5G Broadband Router,Male,4,Very Good,15,450GB 3-Month Broadband Plan,75000,7,525000,449,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0320,Omamuzo Perez,1-Jan-25,56,Kebbi,4G Router,Male,4,Very Good,34,165GB Monthly Plan,35000,2,70000,19677,No,Costly Data Plans,"Kebbi , Nigeria",100
CUST0325,Tunde Terry,1-Jan-25,74,Yobe,4G Router,Female,5,Excellent,35,165GB Monthly Plan,35000,15,525000,9102,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0333,Omamuzo Miller,1-Jan-25,37,Jigawa,Broadband MiFi,Male,3,Good,39,60GB Monthly Broadband Plan,14500,8,116000,1782,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0333,Omamuzo Miller,1-Jan-25,37,Jigawa,4G Router,Male,3,Good,39,25GB Monthly Plan,9000,10,90000,9066,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0334,Fatima Carter,1-Jan-25,54,Enugu,Broadband MiFi,Male,2,Fair,24,120GB Monthly Broadband Plan,24000,11,264000,3124,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0334,Fatima Carter,1-Jan-25,54,Enugu,4G Router,Male,2,Fair,24,165GB Monthly Plan,35000,17,595000,14662,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0337,Ifeanyi Cunningham,1-Jan-25,50,Plateau,Broadband MiFi,Male,1,Poor,18,120GB Monthly Broadband Plan,24000,5,120000,6404,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0337,Ifeanyi Cunningham,1-Jan-25,50,Plateau,Mobile SIM Card,Male,1,Poor,18,1GB+1.5mins Daily Plan,500,6,3000,11503,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0337,Ifeanyi Cunningham,1-Jan-25,50,Plateau,4G Router,Male,1,Poor,18,65GB Monthly Plan,16000,11,176000,6262,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0347,Abubakar Mcknight,1-Jan-25,32,Borno,Mobile SIM Card,Male,2,Fair,5,3.2GB 2-Day Plan,1000,14,14000,2788,No,Costly Data Plans,"Borno , Nigeria",100
CUST0347,Abubakar Mcknight,1-Jan-25,32,Borno,Broadband MiFi,Male,2,Fair,5,60GB Monthly Broadband Plan,14500,20,290000,17877,No,Costly Data Plans,"Borno , Nigeria",100
CUST0349,Michael Smith,1-Jan-25,50,Kogi,Broadband MiFi,Female,5,Excellent,3,60GB Monthly Broadband Plan,14500,3,43500,19237,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0349,Michael Smith,1-Jan-25,50,Kogi,5G Broadband Router,Female,5,Excellent,3,300GB FUP Monthly Unlimited,30000,17,510000,14617,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0350,Zainab Compton,1-Jan-25,75,Bauchi,Broadband MiFi,Male,2,Fair,34,120GB Monthly Broadband Plan,24000,11,264000,1103,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0350,Zainab Compton,1-Jan-25,75,Bauchi,5G Broadband Router,Male,2,Fair,34,30GB Monthly Broadband Plan,9000,17,153000,9404,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0350,Zainab Compton,1-Jan-25,75,Bauchi,4G Router,Male,2,Fair,34,165GB Monthly Plan,35000,11,385000,11501,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0351,Ibim Mills,1-Jan-25,61,Cross River,5G Broadband Router,Female,5,Excellent,11,300GB FUP Monthly Unlimited,30000,10,300000,11479,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0351,Ibim Mills,1-Jan-25,61,Cross River,Broadband MiFi,Female,5,Excellent,11,120GB Monthly Broadband Plan,24000,16,384000,595,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0351,Ibim Mills,1-Jan-25,61,Cross River,4G Router,Female,5,Excellent,11,65GB Monthly Plan,16000,3,48000,258,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0355,Abubakar Martin,1-Jan-25,73,Jigawa,5G Broadband Router,Female,1,Poor,34,200GB Monthly Broadband Plan,25000,4,100000,5443,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0355,Abubakar Martin,1-Jan-25,73,Jigawa,4G Router,Female,1,Poor,34,25GB Monthly Plan,9000,13,117000,13104,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0355,Abubakar Martin,1-Jan-25,73,Jigawa,Mobile SIM Card,Female,1,Poor,34,12.5GB Monthly Plan,5500,8,44000,15474,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0356,Bala Gibson,1-Jan-25,59,Enugu,Mobile SIM Card,Female,1,Poor,36,3.2GB 2-Day Plan,1000,15,15000,10529,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0357,Oghene Winters,1-Jan-25,44,Cross River,4G Router,Female,1,Poor,13,65GB Monthly Plan,16000,4,64000,14176,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0365,Kunle Myers,1-Jan-25,20,Plateau,Broadband MiFi,Female,4,Very Good,42,30GB Monthly Broadband Plan,9000,2,18000,3486,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0365,Kunle Myers,1-Jan-25,20,Plateau,Mobile SIM Card,Female,4,Very Good,42,1GB+1.5mins Daily Plan,500,4,2000,16424,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0365,Kunle Myers,1-Jan-25,20,Plateau,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,150000,19,2850000,12244,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0370,Oghene Bush,1-Jan-25,69,Lagos,5G Broadband Router,Male,5,Excellent,13,1.5TB Yearly Broadband Plan,150000,7,1050000,15418,No,Costly Data Plans,"Lagos , Nigeria",100
CUST0370,Oghene Bush,1-Jan-25,69,Lagos,Mobile SIM Card,Male,5,Excellent,13,1GB+1.5mins Daily Plan,500,4,2000,1109,No,Costly Data Plans,"Lagos , Nigeria",100
CUST0370,Oghene Bush,1-Jan-25,69,Lagos,Broadband MiFi,Male,5,Excellent,13,150GB FUP Monthly Unlimited,20000,16,320000,13721,No,Costly Data Plans,"Lagos , Nigeria",100
CUST0387,Grace Walsh,1-Jan-25,34,Sokoto,5G Broadband Router,Female,5,Excellent,10,120GB Monthly Broadband Plan,24000,19,456000,19394,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0387,Grace Walsh,1-Jan-25,34,Sokoto,4G Router,Female,5,Excellent,10,10GB+10mins Monthly Plan,4500,15,67500,16002,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0389,Bala Dunn,1-Jan-25,44,Akwa Ibom,Broadband MiFi,Male,5,Excellent,2,150GB FUP Monthly Unlimited,20000,20,400000,9835,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0389,Bala Dunn,1-Jan-25,44,Akwa Ibom,5G Broadband Router,Male,5,Excellent,2,30GB Monthly Broadband Plan,9000,12,108000,18174,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0389,Bala Dunn,1-Jan-25,44,Akwa Ibom,4G Router,Male,5,Excellent,2,165GB Monthly Plan,35000,14,490000,3002,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0393,Ibim Ballard,1-Jan-25,38,Yobe,5G Broadband Router,Male,3,Good,2,1.5TB Yearly Broadband Plan,150000,9,1350000,11333,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0397,Sarah Perry,1-Jan-25,30,Kogi,Mobile SIM Card,Female,1,Poor,59,7GB Monthly Plan,3500,12,42000,6266,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0399,Nura Delgado,1-Jan-25,55,Borno,Broadband MiFi,Male,4,Very Good,9,30GB Monthly Broadband Plan,9000,14,126000,15505,No,Costly Data Plans,"Borno , Nigeria",100
CUST0402,Sarah Oconnor,1-Jan-25,43,Benue,Mobile SIM Card,Female,1,Poor,11,12.5GB Monthly Plan,5500,4,22000,13487,No,Costly Data Plans,"Benue , Nigeria",100
CUST0402,Sarah Oconnor,1-Jan-25,43,Benue,4G Router,Female,1,Poor,11,10GB+10mins Monthly Plan,4500,13,58500,16703,No,Costly Data Plans,"Benue , Nigeria",100
CUST0402,Sarah Oconnor,1-Jan-25,43,Benue,Broadband MiFi,Female,1,Poor,11,60GB Monthly Broadband Plan,14500,8,116000,4325,No,Costly Data Plans,"Benue , Nigeria",100
CUST0407,Grace Thompson,1-Jan-25,45,Borno,4G Router,Male,1,Poor,7,165GB Monthly Plan,35000,11,385000,12111,No,Costly Data Plans,"Borno , Nigeria",100
CUST0411,Abubakar Lane,1-Jan-25,57,Oyo,Broadband MiFi,Male,2,Fair,38,300GB FUP Monthly Unlimited,30000,14,420000,7642,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0411,Abubakar Lane,1-Jan-25,57,Oyo,5G Broadband Router,Male,2,Fair,38,200GB Monthly Broadband Plan,25000,14,350000,19839,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0415,Maryam Anthony,1-Jan-25,67,Osun,Mobile SIM Card,Male,5,Excellent,46,20GB Monthly Plan,7500,3,22500,4234,No,Costly Data Plans,"Osun , Nigeria",100
CUST0423,Saidu Smith,1-Jan-25,65,Abia,Mobile SIM Card,Female,5,Excellent,58,20GB Monthly Plan,7500,9,67500,18554,No,Costly Data Plans,"Abia , Nigeria",100
CUST0423,Saidu Smith,1-Jan-25,65,Abia,Broadband MiFi,Female,5,Excellent,58,300GB FUP Monthly Unlimited,30000,8,240000,185,No,Costly Data Plans,"Abia , Nigeria",100
CUST0437,Alabo Young,1-Jan-25,57,Borno,Broadband MiFi,Male,3,Good,56,120GB Monthly Broadband Plan,24000,13,312000,1904,No,Costly Data Plans,"Borno , Nigeria",100
CUST0440,John Carter,1-Jan-25,50,Kwara,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,900,15,13500,10291,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0440,John Carter,1-Jan-25,50,Kwara,Broadband MiFi,Male,3,Good,49,150GB FUP Monthly Unlimited,20000,5,100000,1297,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0441,Grace Williams,1-Jan-25,26,Cross River,5G Broadband Router,Female,4,Very Good,28,60GB Monthly Broadband Plan,14500,10,145000,10486,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0443,Bola Wright,1-Jan-25,26,Kogi,5G Broadband Router,Female,4,Very Good,21,60GB Monthly Broadband Plan,14500,20,290000,3742,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0443,Bola Wright,1-Jan-25,26,Kogi,Broadband MiFi,Female,4,Very Good,21,300GB FUP Monthly Unlimited,30000,4,120000,17439,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0444,Boma Shah,1-Jan-25,18,Lagos,Mobile SIM Card,Female,2,Fair,8,16.5GB+10mins Monthly Plan,6500,20,130000,6091,No,Costly Data Plans,"Lagos , Nigeria",100
CUST0448,Abubakar Ryan,1-Jan-25,20,Yobe,Broadband MiFi,Female,2,Fair,32,120GB Monthly Broadband Plan,24000,14,336000,1317,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0448,Abubakar Ryan,1-Jan-25,20,Yobe,4G Router,Female,2,Fair,32,165GB Monthly Plan,35000,20,700000,2383,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0448,Abubakar Ryan,1-Jan-25,20,Yobe,5G Broadband Router,Female,2,Fair,32,200GB Monthly Broadband Plan,25000,14,350000,8994,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0456,Amina Diaz,1-Jan-25,71,Oyo,5G Broadband Router,Female,2,Fair,49,450GB 3-Month Broadband Plan,75000,18,1350000,807,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0460,Ejiro Martin,1-Jan-25,49,Zamfara,Broadband MiFi,Female,1,Poor,8,150GB FUP Monthly Unlimited,20000,19,380000,16117,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0460,Ejiro Martin,1-Jan-25,49,Zamfara,4G Router,Female,1,Poor,8,10GB+10mins Monthly Plan,4500,10,45000,7039,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0460,Ejiro Martin,1-Jan-25,49,Zamfara,5G Broadband Router,Female,1,Poor,8,300GB FUP Monthly Unlimited,30000,17,510000,14301,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0465,Abubakar Ross,1-Jan-25,43,Enugu,Mobile SIM Card,Female,5,Excellent,1,12.5GB Monthly Plan,5500,19,104500,11483,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0467,Ibim Hunter,1-Jan-25,65,Osun,Broadband MiFi,Female,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,12621,No,Costly Data Plans,"Osun , Nigeria",100
CUST0467,Ibim Hunter,1-Jan-25,65,Osun,Mobile SIM Card,Female,4,Very Good,22,16.5GB+10mins Monthly Plan,6500,18,117000,12921,No,Costly Data Plans,"Osun , Nigeria",100
CUST0467,Ibim Hunter,1-Jan-25,65,Osun,5G Broadband Router,Female,4,Very Good,22,150GB FUP Monthly Unlimited,20000,20,400000,3889,No,Costly Data Plans,"Osun , Nigeria",100
CUST0468,David Boone,1-Jan-25,22,Bauchi,4G Router,Male,5,Excellent,49,65GB Monthly Plan,16000,7,112000,5536,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0469,Halima Matthews,1-Jan-25,72,Katsina,5G Broadband Router,Female,4,Very Good,26,450GB 3-Month Broadband Plan,75000,1,75000,3651,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0470,Sarah Gordon,1-Jan-25,56,Jigawa,4G Router,Female,1,Poor,6,25GB Monthly Plan,9000,5,45000,15378,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0470,Sarah Gordon,1-Jan-25,56,Jigawa,Broadband MiFi,Female,1,Poor,6,300GB FUP Monthly Unlimited,30000,6,180000,19046,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0471,Sade Wagner,1-Jan-25,57,Enugu,4G Router,Male,3,Good,46,25GB Monthly Plan,9000,4,36000,5196,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0471,Sade Wagner,1-Jan-25,57,Enugu,Mobile SIM Card,Male,3,Good,46,2.5GB 2-Day Plan,900,20,18000,4091,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0475,David Park,1-Jan-25,24,Abia,Mobile SIM Card,Male,2,Fair,26,16.5GB+10mins Monthly Plan,6500,11,71500,1915,No,Costly Data Plans,"Abia , Nigeria",100
CUST0475,David Park,1-Jan-25,24,Abia,Broadband MiFi,Male,2,Fair,26,300GB FUP Monthly Unlimited,30000,15,450000,12722,No,Costly Data Plans,"Abia , Nigeria",100
CUST0476,Zainab Lam,1-Jan-25,47,Niger,4G Router,Female,5,Excellent,14,165GB Monthly Plan,35000,1,35000,135,No,Costly Data Plans,"Niger , Nigeria",100
CUST0476,Zainab Lam,1-Jan-25,47,Niger,5G Broadband Router,Female,5,Excellent,14,300GB FUP Monthly Unlimited,30000,16,480000,8293,No,Costly Data Plans,"Niger , Nigeria",100
CUST0476,Zainab Lam,1-Jan-25,47,Niger,Broadband MiFi,Female,5,Excellent,14,60GB Monthly Broadband Plan,14500,3,43500,10786,No,Costly Data Plans,"Niger , Nigeria",100
CUST0478,Ifeanyi Ballard,1-Jan-25,75,Gombe,5G Broadband Router,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,10,200000,16335,No,Costly Data Plans,"Gombe , Nigeria",100
CUST0478,Ifeanyi Ballard,1-Jan-25,75,Gombe,Broadband MiFi,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,16,320000,4723,No,Costly Data Plans,"Gombe , Nigeria",100
CUST0481,Sade Reed,1-Jan-25,57,Kwara,Broadband MiFi,Female,5,Excellent,18,150GB FUP Monthly Unlimited,20000,14,280000,987,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0481,Sade Reed,1-Jan-25,57,Kwara,5G Broadband Router,Female,5,Excellent,18,1.5TB Yearly Broadband Plan,150000,13,1950000,6359,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0484,Ngozi Chan,1-Jan-25,76,Imo,Broadband MiFi,Female,3,Good,54,120GB Monthly Broadband Plan,24000,4,96000,1241,No,Costly Data Plans,"Imo , Nigeria",100
CUST0485,Alabo Anderson,1-Jan-25,31,Katsina,Broadband MiFi,Male,4,Very Good,59,60GB Monthly Broadband Plan,14500,20,290000,1143,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0485,Alabo Anderson,1-Jan-25,31,Katsina,Mobile SIM Card,Male,4,Very Good,59,20GB Monthly Plan,7500,2,15000,1363,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0485,Alabo Anderson,1-Jan-25,31,Katsina,5G Broadband Router,Male,4,Very Good,59,30GB Monthly Broadband Plan,9000,13,117000,5934,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0486,Tamuno Hudson,1-Jan-25,28,Kogi,Broadband MiFi,Male,4,Very Good,56,30GB Monthly Broadband Plan,9000,11,99000,9109,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0486,Tamuno Hudson,1-Jan-25,28,Kogi,4G Router,Male,4,Very Good,56,10GB+10mins Monthly Plan,4500,1,4500,2205,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0487,Kunle Gilmore,1-Jan-25,40,Borno,4G Router,Female,4,Very Good,23,10GB+10mins Monthly Plan,4500,2,9000,15951,No,Costly Data Plans,"Borno , Nigeria",100
CUST0487,Kunle Gilmore,1-Jan-25,40,Borno,Broadband MiFi,Female,4,Very Good,23,150GB FUP Monthly Unlimited,20000,14,280000,6268,No,Costly Data Plans,"Borno , Nigeria",100
CUST0488,Michael Jones,1-Jan-25,61,Abia,5G Broadband Router,Male,3,Good,10,300GB FUP Monthly Unlimited,30000,17,510000,1193,No,Costly Data Plans,"Abia , Nigeria",100
CUST0488,Michael Jones,1-Jan-25,61,Abia,Broadband MiFi,Male,3,Good,10,120GB Monthly Broadband Plan,24000,14,336000,17181,No,Costly Data Plans,"Abia , Nigeria",100
CUST0490,Nura Cox,1-Jan-25,45,Sokoto,4G Router,Male,3,Good,16,10GB+10mins Monthly Plan,4500,1,4500,1653,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0490,Nura Cox,1-Jan-25,45,Sokoto,Mobile SIM Card,Male,3,Good,16,7GB Monthly Plan,3500,12,42000,247,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0497,Saidu Baker,1-Jan-25,26,Borno,Broadband MiFi,Male,5,Excellent,19,60GB Monthly Broadband Plan,14500,14,203000,905,No,Costly Data Plans,"Borno , Nigeria",100
CUST0497,Saidu Baker,1-Jan-25,26,Borno,4G Router,Male,5,Excellent,19,165GB Monthly Plan,35000,16,560000,7382,No,Costly Data Plans,"Borno , Nigeria",100
CUST0497,Saidu Baker,1-Jan-25,26,Borno,5G Broadband Router,Male,5,Excellent,19,200GB Monthly Broadband Plan,25000,1,25000,5497,No,Costly Data Plans,"Borno , Nigeria",100
CUST0498,Shehu Harris,1-Jan-25,72,Osun,Broadband MiFi,Female,3,Good,42,150GB FUP Monthly Unlimited,20000,3,60000,2013,No,Costly Data Plans,"Osun , Nigeria",100
CUST0498,Shehu Harris,1-Jan-25,72,Osun,4G Router,Female,3,Good,42,25GB Monthly Plan,9000,7,63000,814,No,Costly Data Plans,"Osun , Nigeria",100
CUST0003,Saidu Evans,1-Mar-25,21,Sokoto,5G Broadband Router,Male,1,Poor,60,150GB FUP Monthly Unlimited,20000,8,160000,964,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0003,Saidu Evans,1-Mar-25,21,Sokoto,Mobile SIM Card,Male,1,Poor,60,1GB+1.5mins Daily Plan,500,8,4000,19705,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0003,Saidu Evans,1-Mar-25,21,Sokoto,Broadband MiFi,Male,1,Poor,60,30GB Monthly Broadband Plan,9000,15,135000,7634,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0004,Ejiro Walker,1-Mar-25,36,Gombe,4G Router,Female,1,Poor,14,10GB+10mins Monthly Plan,4500,9,40500,9272,No,Costly Data Plans,"Gombe , Nigeria",100
CUST0010,Halima Ochoa,1-Mar-25,23,Imo,4G Router,Male,1,Poor,6,10GB+10mins Monthly Plan,4500,20,90000,5338,No,Costly Data Plans,"Imo , Nigeria",100
CUST0010,Halima Ochoa,1-Mar-25,23,Imo,Broadband MiFi,Male,1,Poor,6,60GB Monthly Broadband Plan,14500,18,261000,19289,No,Costly Data Plans,"Imo , Nigeria",100
CUST0010,Halima Ochoa,1-Mar-25,23,Imo,Mobile SIM Card,Male,1,Poor,6,500MB Daily Plan,350,13,4550,14273,No,Costly Data Plans,"Imo , Nigeria",100
CUST0012,Zainab Morton,1-Mar-25,78,Ondo,4G Router,Male,2,Fair,47,65GB Monthly Plan,16000,12,192000,13197,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0012,Zainab Morton,1-Mar-25,78,Ondo,Broadband MiFi,Male,2,Fair,47,60GB Monthly Broadband Plan,14500,2,29000,8251,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0015,Abubakar Garner,1-Mar-25,70,Yobe,Broadband MiFi,Male,2,Fair,13,30GB Monthly Broadband Plan,9000,16,144000,105,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0015,Abubakar Garner,1-Mar-25,70,Yobe,5G Broadband Router,Male,2,Fair,13,300GB FUP Monthly Unlimited,30000,17,510000,1185,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0015,Abubakar Garner,1-Mar-25,70,Yobe,4G Router,Male,2,Fair,13,65GB Monthly Plan,16000,3,48000,17034,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0018,David Fletcher,1-Mar-25,54,Bauchi,5G Broadband Router,Male,1,Poor,43,150GB FUP Monthly Unlimited,20000,18,360000,178,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0019,Obinna Wright,1-Mar-25,50,Cross River,Mobile SIM Card,Male,2,Fair,46,2.5GB 2-Day Plan,900,14,12600,1891,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0019,Obinna Wright,1-Mar-25,50,Cross River,4G Router,Male,2,Fair,46,25GB Monthly Plan,9000,11,99000,93,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0021,Oghene Brown,1-Mar-25,42,Imo,Mobile SIM Card,Male,5,Excellent,23,10GB+10mins Monthly Plan,4500,1,4500,17634,No,Costly Data Plans,"Imo , Nigeria",100
CUST0024,David Johnson,1-Mar-25,58,Kano,Broadband MiFi,Male,2,Fair,57,120GB Monthly Broadband Plan,24000,11,264000,872,No,Costly Data Plans,"Kano , Nigeria",100
CUST0024,David Johnson,1-Mar-25,58,Kano,Mobile SIM Card,Male,2,Fair,57,20GB Monthly Plan,7500,17,127500,12144,No,Costly Data Plans,"Kano , Nigeria",100
CUST0025,Ifeanyi Brown,1-Mar-25,65,Benue,4G Router,Female,1,Poor,3,65GB Monthly Plan,16000,11,176000,1898,No,Costly Data Plans,"Benue , Nigeria",100
CUST0025,Ifeanyi Brown,1-Mar-25,65,Benue,Mobile SIM Card,Female,1,Poor,3,7GB Monthly Plan,3500,4,14000,13285,No,Costly Data Plans,"Benue , Nigeria",100
CUST0025,Ifeanyi Brown,1-Mar-25,65,Benue,5G Broadband Router,Female,1,Poor,3,120GB Monthly Broadband Plan,24000,14,336000,10167,No,Costly Data Plans,"Benue , Nigeria",100
CUST0026,Ese Simmons,1-Mar-25,67,Cross River,5G Broadband Router,Male,4,Very Good,13,450GB 3-Month Broadband Plan,75000,1,75000,10981,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0027,Maryam Reyes,1-Mar-25,52,Ondo,4G Router,Female,4,Very Good,51,10GB+10mins Monthly Plan,4500,10,45000,13194,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0027,Maryam Reyes,1-Mar-25,52,Ondo,5G Broadband Router,Female,4,Very Good,51,200GB Monthly Broadband Plan,25000,8,200000,1913,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0027,Maryam Reyes,1-Mar-25,52,Ondo,Mobile SIM Card,Female,4,Very Good,51,1GB+1.5mins Daily Plan,500,7,3500,4532,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0037,Ifeanyi Ruiz,1-Mar-25,21,Ekiti,Broadband MiFi,Female,1,Poor,43,60GB Monthly Broadband Plan,14500,12,174000,2156,No,Costly Data Plans,"Ekiti , Nigeria",100
CUST0037,Ifeanyi Ruiz,1-Mar-25,21,Ekiti,4G Router,Female,1,Poor,43,165GB Monthly Plan,35000,14,490000,14161,No,Costly Data Plans,"Ekiti , Nigeria",100
CUST0039,Zina Green,1-Mar-25,64,Bayelsa,5G Broadband Router,Male,2,Fair,32,120GB Monthly Broadband Plan,24000,9,216000,17612,No,Costly Data Plans,"Bayelsa , Nigeria",100
CUST0039,Zina Green,1-Mar-25,64,Bayelsa,Mobile SIM Card,Male,2,Fair,32,65GB Monthly Plan,16000,7,112000,10357,No,Costly Data Plans,"Bayelsa , Nigeria",100
CUST0041,Ejiro Mason,1-Mar-25,76,Bauchi,5G Broadband Router,Female,3,Good,28,60GB Monthly Broadband Plan,14500,7,101500,2457,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0041,Ejiro Mason,1-Mar-25,76,Bauchi,Mobile SIM Card,Female,3,Good,28,25GB Monthly Plan,9000,18,162000,2435,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0042,Shehu Hoffman,1-Mar-25,40,Ondo,4G Router,Female,1,Poor,18,10GB+10mins Monthly Plan,4500,18,81000,608,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0042,Shehu Hoffman,1-Mar-25,40,Ondo,Mobile SIM Card,Female,1,Poor,18,1.5GB 2-Day Plan,600,2,1200,5523,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0044,Grace Walker,1-Mar-25,25,Oyo,Mobile SIM Card,Male,1,Poor,10,500MB Daily Plan,350,13,4550,15525,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0048,Abubakar Gentry,1-Mar-25,72,Delta,Mobile SIM Card,Female,4,Very Good,45,2.5GB 2-Day Plan,900,11,9900,17794,No,Costly Data Plans,"Delta , Nigeria",100
CUST0048,Abubakar Gentry,1-Mar-25,72,Delta,4G Router,Female,4,Very Good,45,25GB Monthly Plan,9000,8,72000,566,No,Costly Data Plans,"Delta , Nigeria",100
CUST0048,Abubakar Gentry,1-Mar-25,72,Delta,Broadband MiFi,Female,4,Very Good,45,120GB Monthly Broadband Plan,24000,1,24000,11763,No,Costly Data Plans,"Delta , Nigeria",100
CUST0051,Zina Carter,1-Mar-25,68,Oyo,Mobile SIM Card,Male,5,Excellent,34,1GB+1.5mins Daily Plan,500,10,5000,11007,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0051,Zina Carter,1-Mar-25,68,Oyo,Broadband MiFi,Male,5,Excellent,34,60GB Monthly Broadband Plan,14500,16,232000,17623,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0051,Zina Carter,1-Mar-25,68,Oyo,5G Broadband Router,Male,5,Excellent,34,150GB FUP Monthly Unlimited,20000,20,400000,626,No,Costly Data Plans,"Oyo , Nigeria",100
